0.04713,0.20999,0.00305
0.07360,0.30762,-0.01229
0.07634,0.22241,-0.00219
0.05022,0.33879,-0.01490
0.06280,0.25318,-0.00707
0.06875,0.22776,-0.00077
0.05807,0.21071,0.00142
0.05628,0.26928,-0.00728
0.06345,0.21848,0.00393
0.06995,0.14670,0.01651
0.04957,0.26182,-0.00525
0.05151,0.20930,0.00510
0.05664,0.21261,0.00512
0.05752,0.25510,-0.00248
0.06420,0.21647,0.00544
0.05865,0.28507,-0.00931
0.05696,0.27957,-0.00942
0.05461,0.29102,-0.00961
0.05817,0.24545,-0.00068
0.07369,0.22622,0.00177
0.06915,0.24103,-0.00206
0.05712,0.22122,0.00069
0.05921,0.22045,0.00210
0.05682,0.20991,0.00217
0.06499,0.20276,0.00537
0.07800,0.18403,0.00570
0.06456,0.21283,0.00239
0.07569,0.19083,0.00553
0.08073,0.19621,0.00734
0.06883,0.25271,-0.00412
0.07113,0.20658,0.00242
0.04839,0.28258,-0.00635
0.05966,0.19258,0.00549
0.05858,0.23344,-0.00070
0.06358,0.22053,0.00052
0.06505,0.19643,0.00561
0.06967,0.21597,0.00224
0.08029,0.18387,0.00507
0.07800,0.18405,0.00829
0.06962,0.25740,-0.00404
0.03798,0.28155,-0.00776
0.04868,0.26349,-0.00312
0.07168,0.25073,-0.00394
0.07397,0.19693,0.00548
0.08691,0.19806,0.00157
0.08452,0.21612,0.00233
0.07302,0.19547,0.00297
0.08872,0.17192,0.00652
0.07493,0.21536,0.00226
0.08895,0.19409,0.00204
0.03981,0.24061,-0.00081
0.05146,0.32640,-0.00998
0.06099,0.18964,0.00853
0.05981,0.22708,0.00037
0.07061,0.21439,-0.00028
0.07167,0.19835,0.00322
0.07325,0.23300,-0.00043
0.07226,0.24799,-0.00456
0.07733,0.19134,0.00598
0.07823,0.21902,0.00513
0.06545,0.22589,-0.00272
0.07397,0.23848,0.00340
0.07810,0.18024,0.00665
0.07302,0.19339,0.00385
0.07188,0.20324,0.00131
0.07435,0.19430,0.00483
0.07394,0.20529,0.00063
0.07224,0.23265,-0.00095
0.06906,0.23677,-0.00372
0.07909,0.19929,0.00660
0.04713,0.30218,-0.01537
0.08135,0.26056,-0.00255
0.06685,0.19094,0.00423
0.07460,0.20055,0.00271
0.07158,0.17068,0.01020
0.06869,0.17014,0.01064
0.06461,0.17917,0.00704
0.08603,0.19062,0.00524
0.07592,0.19363,0.00881
0.08125,0.18331,0.01109
0.05176,0.24252,-0.00292
0.06725,0.23223,0.00243
0.07116,0.24340,0.00075
0.06835,0.24881,-0.00496
0.07621,0.17646,0.00541
0.08194,0.21140,0.00159
0.07669,0.20759,0.00330
0.07846,0.17682,0.00361
0.08366,0.14415,0.02078
0.07636,0.13070,0.02566
0.07321,0.22629,0.00227
0.06339,0.25487,-0.00401
0.07666,0.18831,0.00787
0.07372,0.20451,0.00508
0.07461,0.19513,0.00543
0.07782,0.17544,0.01342
0.07334,0.16715,0.01115
0.07371,0.16684,0.00852
0.08025,0.16059,0.01278
0.07517,0.19834,0.00584
